Wavelength (nm),Intensity (a.u.),Z Axis,
,01_SYN_50.00,01_SYN_55.00,01_SYN_60.00,01_SYN_65.00,01_SYN_70.00,01_SYN_75.00,01_SYN_80.00,01_SYN_85.00,01_SYN_90.00,01_SYN_95.00,01_SYN_100.00,01_SYN_105.00,01_SYN_110.00,01_SYN_115.00,01_SYN_120.00,01_SYN_125.00,01_SYN_130.00,01_SYN_135.00,01_SYN_140.00,01_SYN_145.00,01_SYN_150.00,01_SYN_155.00,01_SYN_160.00,01_SYN_165.00,01_SYN_170.00,01_SYN_175.00,01_SYN_180.00,01_SYN_185.00,01_SYN_190.00,01_SYN_195.00,01_SYN_200.00,01_SYN_205.00,01_SYN_210.00,01_SYN_215.00,01_SYN_220.00,01_SYN_225.00,01_SYN_230.00,01_SYN_235.00,01_SYN_240.00,01_SYN_245.00,01_SYN_250.00,01_SYN_255.00,01_SYN_260.00,01_SYN_265.00,01_SYN_270.00,01_SYN_275.00,01_SYN_280.00,01_SYN_285.00,01_SYN_290.00,01_SYN_295.00,01_SYN_300.00,01_SYN_305.00,01_SYN_310.00,01_SYN_315.00,01_SYN_320.00,01_SYN_325.00,01_SYN_330.00
Emission Wavelength Changed: 3/31/2019 12:07:41 PM, Old: 495.00, New: 500.00
Emission Wavelength Changed: 3/31/2019 12:07:56 PM, Old: 500.00, New: 505.00
Emission Wavelength Changed: 3/31/2019 12:08:11 PM, Old: 505.00, New: 510.00
Emission Wavelength Changed: 3/31/2019 12:08:26 PM, Old: 510.00, New: 515.00
Emission Wavelength Changed: 3/31/2019 12:08:40 PM, Old: 515.00, New: 520.00
Emission Wavelength Changed: 3/31/2019 12:08:55 PM, Old: 520.00, New: 525.00
Emission Wavelength Changed: 3/31/2019 12:09:10 PM, Old: 525.00, New: 530.00
Emission Wavelength Changed: 3/31/2019 12:09:25 PM, Old: 530.00, New: 535.00
Emission Wavelength Changed: 3/31/2019 12:09:40 PM, Old: 535.00, New: 540.00
Emission Wavelength Changed: 3/31/2019 12:09:55 PM, Old: 540.00, New: 545.00
Emission Wavelength Changed: 3/31/2019 12:10:09 PM, Old: 545.00, New: 550.00
Emission Wavelength Changed: 3/31/2019 12:10:24 PM, Old: 550.00, New: 555.00
Emission Wavelength Changed: 3/31/2019 12:10:39 PM, Old: 555.00, New: 560.00
Emission Wavelength Changed: 3/31/2019 12:10:54 PM, Old: 560.00, New: 565.00
Emission Wavelength Changed: 3/31/2019 12:11:09 PM, Old: 565.00, New: 570.00
Emission Wavelength Changed: 3/31/2019 12:11:24 PM, Old: 570.00, New: 575.00
Emission Wavelength Changed: 3/31/2019 12:11:39 PM, Old: 575.00, New: 580.00
Emission Wavelength Changed: 3/31/2019 12:11:54 PM, Old: 580.00, New: 300.00
Emission Wavelength Changed: 3/31/2019 12:23:28 PM, Old: 300.00, New: 305.00
Emission Wavelength Changed: 3/31/2019 12:23:42 PM, Old: 305.00, New: 310.00
Emission Wavelength Changed: 3/31/2019 12:23:57 PM, Old: 310.00, New: 315.00
Emission Wavelength Changed: 3/31/2019 12:24:12 PM, Old: 315.00, New: 320.00
Emission Wavelength Changed: 3/31/2019 12:24:27 PM, Old: 320.00, New: 325.00
Emission Wavelength Changed: 3/31/2019 12:24:42 PM, Old: 325.00, New: 330.00
Emission Wavelength Changed: 3/31/2019 12:24:57 PM, Old: 330.00, New: 335.00
Emission Wavelength Changed: 3/31/2019 12:25:11 PM, Old: 335.00, New: 340.00
Emission Wavelength Changed: 3/31/2019 12:25:26 PM, Old: 340.00, New: 345.00
Emission Wavelength Changed: 3/31/2019 12:25:41 PM, Old: 345.00, New: 350.00
Emission Wavelength Changed: 3/31/2019 12:25:56 PM, Old: 350.00, New: 355.00
End Method Modifications
[Emission (nm)] , 105.0000

01_SYN_110.00
Collection Time: 3/31/2019 12:26:11 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18230001
Data mode                         Fluorescence
Scan mode                         Synchronous
X Mode                            Wavelength (nm)
Start (nm)                        250.00
Stop (nm)                         450.00
Delta wavelength (nm)             50.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                1200.00
Data interval (nm)                2.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
3-D Mode                          ON
Ex.  Stop (nm)                   330.00
Ex.  Increment (nm)              5.00
Method Log     :
Method Name    : C:\Users\au527274\Documents\FDOM_Kystzonen\FDOM_Kystzonen_fast.FMSW
Date/Time stamp: 3/31/2019 12:22:51 PM
Method Modifications:
Scan mode: Changed: 3/29/2019 5:10:50 PM, Old:Emission, New:Synchronous
3-D Mode Changed: 3/29/2019 5:10:50 PM, Old:OFF, New:ON
User Delta Stop Changed: 3/29/2019 5:10:50 PM, Old: 450.00, New: 250.00
User Delta Increment Changed: 3/29/2019 5:10:50 PM, Old:  10.00, New:   5.00
Excitation Wavelength Changed: 3/29/2019 5:10:50 PM, Old: 350.00, New: 250.00
Emission Wavelength Changed: 3/29/2019 5:10:50 PM, Old: 400.00, New: 300.00
Stop Wavelength Changed: 3/29/2019 5:10:50 PM, Old: 600.00, New: 450.00
Emission Wavelength Changed: 3/29/2019 5:11:52 PM, Old: 300.00, New: 305.00
Emission Wavelength Changed: 3/29/2019 5:12:16 PM, Old: 305.00, New: 310.00
Emission Wavelength Changed: 3/29/2019 5:12:41 PM, Old: 310.00, New: 315.00
Emission Wavelength Changed: 3/29/2019 5:13:06 PM, Old: 315.00, New: 320.00
Emission Wavelength Changed: 3/29/2019 5:13:31 PM, Old: 320.00, New: 325.00
Emission Wavelength Changed: 3/29/2019 5:13:56 PM, Old: 325.00, New: 330.00
Emission Wavelength Changed: 3/29/2019 5:14:21 PM, Old: 330.00, New: 335.00
Emission Wavelength Changed: 3/29/2019 5:14:45 PM, Old: 335.00, New: 340.00
Emission Wavelength Changed: 3/29/2019 5:15:10 PM, Old: 340.00, New: 345.00
Emission Wavelength Changed: 3/29/2019 5:15:35 PM, Old: 345.00, New: 350.00
Emission Wavelength Changed: 3/29/2019 5:16:00 PM, Old: 350.00, New: 355.00
Emission Wavelength Changed: 3/29/2019 5:16:25 PM, Old: 355.00, New: 360.00
Emission Wavelength Changed: 3/29/2019 5:16:49 PM, Old: 360.00, New: 365.00
Emission Wavelength Changed: 3/29/2019 5:17:14 PM, Old: 365.00, New: 370.00
Emission Wavelength Changed: 3/29/2019 5:17:39 PM, Old: 370.00, New: 375.00
Emission Wavelength Changed: 3/29/2019 5:18:04 PM, Old: 375.00, New: 380.00
Emission Wavelength Changed: 3/29/2019 5:18:29 PM, Old: 380.00, New: 385.00
Emission Wavelength Changed: 3/29/2019 5:18:54 PM, Old: 385.00, New: 390.00
Emission Wavelength Changed: 3/29/2019 5:19:19 PM, Old: 390.00, New: 395.00
Emission Wavelength Changed: 3/29/2019 5:19:43 PM, Old: 395.00, New: 400.00
Emission Wavelength Changed: 3/29/2019 5:20:08 PM, Old: 400.00, New: 405.00
Emission Wavelength Changed: 3/29/2019 5:20:33 PM, Old: 405.00, New: 410.00
Emission Wavelength Changed: 3/29/2019 5:20:58 PM, Old: 410.00, New: 415.00
Emission Wavelength Changed: 3/29/2019 5:21:23 PM, Old: 415.00, New: 420.00
Emission Wavelength Changed: 3/29/2019 5:21:48 PM, Old: 420.00, New: 425.00
Emission Wavelength Changed: 3/29/2019 5:22:12 PM, Old: 425.00, New: 430.00
Emission Wavelength Changed: 3/29/2019 5:22:37 PM, Old: 430.00, New: 435.00
Emission Wavelength Changed: 3/29/2019 5:23:02 PM, Old: 435.00, New: 440.00
Emission Wavelength Changed: 3/29/2019 5:23:27 PM, Old: 440.00, New: 445.00
Emission Wavelength Changed: 3/29/2019 5:23:52 PM, Old: 445.00, New: 450.00
Emission Wavelength Changed: 3/29/2019 5:24:17 PM, Old: 450.00, New: 455.00
Emission Wavelength Changed: 3/29/2019 5:24:42 PM, Old: 455.00, New: 460.00
Emission Wavelength Changed: 3/29/2019 5:25:06 PM, Old: 460.00, New: 465.00
Emission Wavelength Changed: 3/29/2019 5:25:31 PM, Old: 465.00, New: 470.00
Emission Wavelength Changed: 3/29/2019 5:25:56 PM, Old: 470.00, New: 475.00
Emission Wavelength Changed: 3/29/2019 5:26:21 PM, Old: 475.00, New: 480.00
Emission Wavelength Changed: 3/29/2019 5:26:46 PM, Old: 480.00, New: 485.00
Emission Wavelength Changed: 3/29/2019 5:27:11 PM, Old: 485.00, New: 490.00
Emission Wavelength Changed: 3/29/2019 5:27:36 PM, Old: 490.00, New: 495.00
Emission Wavelength Changed: 3/29/2019 5:28:01 PM, Old: 495.00, New: 500.00
Emission Wavelength Changed: 3/29/2019 5:28:25 PM, Old: 500.00, New: 300.00
User Delta Stop Changed: 3/31/2019 11:02:29 AM, Old: 250.00, New: 330.00
Current Method Changed: 3/31/2019 11:57:27 AM, Old:C:\Users\au527274\Documents\FDOM_Kystzonen.FMSW, New:C:\Users\au527274\Documents\FDOM_Kystzonen\FDOM_Kystzonen.FMSW
Scan Control Changed: 3/31/2019 11:57:32 AM, Old:Medium, New:Fast
Data interval: Changed: 3/31/2019 11:57:32 AM, Old:   1.00, New:   2.00
Emission Wavelength Changed: 3/31/2019 11:58:02 AM, Old: 300.00, New: 305.00
Emission Wavelength Changed: 3/31/2019 11:58:17 AM, Old: 305.00, New: 310.00
Emission Wavelength Changed: 3/31/2019 11:58:32 AM, Old: 310.00, New: 315.00
Emission Wavelength Changed: 3/31/2019 11:58:47 AM, Old: 315.00, New: 320.00
Emission Wavelength Changed: 3/31/2019 11:59:02 AM, Old: 320.00, New: 325.00
Emission Wavelength Changed: 3/31/2019 11:59:17 AM, Old: 325.00, New: 330.00
Emission Wavelength Changed: 3/31/2019 11:59:31 AM, Old: 330.00, New: 335.00
Emission Wavelength Changed: 3/31/2019 11:59:46 AM, Old: 335.00, New: 340.00
Emission Wavelength Changed: 3/31/2019 12:00:01 PM, Old: 340.00, New: 345.00
Emission Wavelength Changed: 3/31/2019 12:00:16 PM, Old: 345.00, New: 350.00
Emission Wavelength Changed: 3/31/2019 12:00:31 PM, Old: 350.00, New: 355.00
Emission Wavelength Changed: 3/31/2019 12:00:45 PM, Old: 355.00, New: 360.00
Emission Wavelength Changed: 3/31/2019 12:01:00 PM, Old: 360.00, New: 365.00
Emission Wavelength Changed: 3/31/2019 12:01:15 PM, Old: 365.00, New: 370.00
Emission Wavelength Changed: 3/31/2019 12:01:30 PM, Old: 370.00, New: 375.00
Emission Wavelength Changed: 3/31/2019 12:01:45 PM, Old: 375.00, New: 380.00
Emission Wavelength Changed: 3/31/2019 12:02:00 PM, Old: 380.00, New: 385.00
Emission Wavelength Changed: 3/31/2019 12:02:15 PM, Old: 385.00, New: 390.00
Emission Wavelength Changed: 3/31/2019 12:02:29 PM, Old: 390.00, New: 395.00
Emission Wavelength Changed: 3/31/2019 12:02:44 PM, Old: 395.00, New: 400.00
Emission Wavelength Changed: 3/31/2019 12:02:59 PM, Old: 400.00, New: 405.00
Emission Wavelength Changed: 3/31/2019 12:03:14 PM, Old: 405.00, New: 410.00
Emission Wavelength Changed: 3/31/2019 12:03:29 PM, Old: 410.00, New: 415.00
Emission Wavelength Changed: 3/31/2019 12:03:43 PM, Old: 415.00, New: 420.00
Emission Wavelength Changed: 3/31/2019 12:03:58 PM, Old: 420.00, New: 425.00
Emission Wavelength Changed: 3/31/2019 12:04:13 PM, Old: 425.00, New: 430.00
Emission Wavelength Changed: 3/31/2019 12:04:28 PM, Old: 430.00, New: 435.00
Emission Wavelength Changed: 3/31/2019 12:04:43 PM, Old: 435.00, New: 440.00
Emission Wavelength Changed: 3/31/2019 12:04:58 PM, Old: 440.00, New: 445.00
Emission Wavelength Changed: 3/31/2019 12:05:13 PM, Old: 445.00, New: 450.00
Emission Wavelength Changed: 3/31/2019 12:05:27 PM, Old: 450.00, New: 455.00
Emission Wavelength Changed: 3/31/2019 12:05:42 PM, Old: 455.00, New: 460.00
Emission Wavelength Changed: 3/31/2019 12:05:57 PM, Old: 460.00, New: 465.00
Emission Wavelength Changed: 3/31/2019 12:06:12 PM, Old: 465.00, New: 470.00
Emission Wavelength Changed: 3/31/2019 12:06:27 PM, Old: 470.00, New: 475.00
Emission Wavelength Changed: 3/31/2019 12:06:42 PM, Old: 475.00, New: 480.00
Emission Wavelength Changed: 3/31/2019 12:06:56 PM, Old: 480.00, New: 485.00
Emission Wavelength Changed: 3/31/2019 12:07:11 PM, Old: 485.00, New: 490.00
Emission Wavelength Changed: 3/31/2019 12:07:26 PM, Old: 490.00, New: 495.00
Emission Wavelength Changed: 3/31/2019 12:07:41 PM, Old: 495.00, New: 500.00
Emission Wavelength Changed: 3/31/2019 12:07:56 PM, Old: 500.00, New: 505.00
Emission Wavelength Changed: 3/31/2019 12:08:11 PM, Old: 505.00, New: 510.00
Emission Wavelength Changed: 3/31/2019 12:08:26 PM, Old: 510.00, New: 515.00
Emission Wavelength Changed: 3/31/2019 12:08:40 PM, Old: 515.00, New: 520.00
Emission Wavelength Changed: 3/31/2019 12:08:55 PM, Old: 520.00, New: 525.00
Emission Wavelength Changed: 3/31/2019 12:09:10 PM, Old: 525.00, New: 530.00
Emission Wavelength Changed: 3/31/2019 12:09:25 PM, Old: 530.00, New: 535.00
Emission Wavelength Changed: 3/31/2019 12:09:40 PM, Old: 535.00, New: 540.00
Emission Wavelength Changed: 3/31/2019 12:09:55 PM, Old: 540.00, New: 545.00
Emission Wavelength Changed: 3/31/2019 12:10:09 PM, Old: 545.00, New: 550.00
Emission Wavelength Changed: 3/31/2019 12:10:24 PM, Old: 550.00, New: 555.00
Emission Wavelength Changed: 3/31/2019 12:10:39 PM, Old: 555.00, New: 560.00
Emission Wavelength Changed: 3/31/2019 12:10:54 PM, Old: 560.00, New: 565.00
Emission Wavelength Changed: 3/31/2019 12:11:09 PM, Old: 565.00, New: 570.00
Emission Wavelength Changed: 3/31/2019 12:11:24 PM, Old: 570.00, New: 575.00
Emission Wavelength Changed: 3/31/2019 12:11:39 PM, Old: 575.00, New: 580.00
Emission Wavelength Changed: 3/31/2019 12:11:54 PM, Old: 580.00, New: 300.00
Emission Wavelength Changed: 3/31/2019 12:23:28 PM, Old: 300.00, New: 305.00
Emission Wavelength Changed: 3/31/2019 12:23:42 PM, Old: 305.00, New: 310.00
Emission Wavelength Changed: 3/31/2019 12:23:57 PM, Old: 310.00, New: 315.00
Emission Wavelength Changed: 3/31/2019 12:24:12 PM, Old: 315.00, New: 320.00
Emission Wavelength Changed: 3/31/2019 12:24:27 PM, Old: 320.00, New: 325.00
Emission Wavelength Changed: 3/31/2019 12:24:42 PM, Old: 325.00, New: 330.00
Emission Wavelength Changed: 3/31/2019 12:24:57 PM, Old: 330.00, New: 335.00
Emission Wavelength Changed: 3/31/2019 12:25:11 PM, Old: 335.00, New: 340.00
Emission Wavelength Changed: 3/31/2019 12:25:26 PM, Old: 340.00, New: 345.00
Emission Wavelength Changed: 3/31/2019 12:25:41 PM, Old: 345.00, New: 350.00
Emission Wavelength Changed: 3/31/2019 12:25:56 PM, Old: 350.00, New: 355.00
Emission Wavelength Changed: 3/31/2019 12:26:11 PM, Old: 355.00, New: 360.00
End Method Modifications
[Emission (nm)] , 110.0000

01_SYN_115.00
Collection Time: 3/31/2019 12:26:26 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18230001
Data mode                         Fluorescence
Scan mode                         Synchronous
X Mode                            Wavelength (nm)
Start (nm)                        250.00
Stop (nm)                         450.00
Delta wavelength (nm)             50.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                1200.00
Data interval (nm)                2.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
3-D Mode                          ON
Ex.  Stop (nm)                   330.00
Ex.  Increment (nm)              5.00
Method Log     :
Method Name    : C:\Users\au527274\Documents\FDOM_Kystzonen\FDOM_Kystzonen_fast.FMSW
Date/Time stamp: 3/31/2019 12:22:51 PM
Method Modifications:
Scan mode: Changed: 3/29/2019 5:10:50 PM, Old:Emission, New:Synchronous
3-D Mode Changed: 3/29/2019 5:10:50 PM, Old:OFF, New:ON
User Delta Stop Changed: 3/29/2019 5:10:50 PM, Old: 450.00, New: 250.00
User Delta Increment Changed: 3/29/2019 5:10:50 PM, Old:  10.00, New:   5.00
Excitation Wavelength Changed: 3/29/2019 5:10:50 PM, Old: 350.00, New: 250.00
Emission Wavelength Changed: 3/29/2019 5:10:50 PM, Old: 400.00, New: 300.00
Stop Wavelength Changed: 3/29/2019 5:10:50 PM, Old: 600.00, New: 450.00
Emission Wavelength Changed: 3/29/2019 5:11:52 PM, Old: 300.00, New: 305.00
Emission Wavelength Changed: 3/29/2019 5:12:16 PM, Old: 305.00, New: 310.00
Emission Wavelength Changed: 3/29/2019 5:12:41 PM, Old: 310.00, New: 315.00
Emission Wavelength Changed: 3/29/2019 5:13:06 PM, Old: 315.00, New: 320.00
Emission Wavelength Changed: 3/29/2019 5:13:31 PM, Old: 320.00, New: 325.00
Emission Wavelength Changed: 3/29/2019 5:13:56 PM, Old: 325.00, New: 330.00
Emission Wavelength Changed: 3/29/2019 5:14:21 PM, Old: 330.00, New: 335.00
Emission Wavelength Changed: 3/29/2019 5:14:45 PM, Old: 335.00, New: 340.00
Emission Wavelength Changed: 3/29/2019 5:15:10 PM, Old: 340.00, New: 345.00
Emission Wavelength Changed: 3/29/2019 5:15:35 PM, Old: 345.00, New: 350.00
Emission Wavelength Changed: 3/29/2019 5:16:00 PM, Old: 350.00, New: 355.00
Emission Wavelength Changed: 3/29/2019 5:16:25 PM, Old: 355.00, New: 360.00
Emission Wavelength Changed: 3/29/2019 5:16:49 PM, Old: 360.00, New: 365.00
Emission Wavelength Changed: 3/29/2019 5:17:14 PM, Old: 365.00, New: 370.00
Emission Wavelength Changed: 3/29/2019 5:17:39 PM, Old: 370.00, New: 375.00
Emission Wavelength Changed: 3/29/2019 5:18:04 PM, Old: 375.00, New: 380.00
Emission Wavelength Changed: 3/29/2019 5:18:29 PM, Old: 380.00, New: 385.00
Emission Wavelength Changed: 3/29/2019 5:18:54 PM, Old: 385.00, New: 390.00
Emission Wavelength Changed: 3/29/2019 5:19:19 PM, Old: 390.00, New: 395.00
Emission Wavelength Changed: 3/29/2019 5:19:43 PM, Old: 395.00, New: 400.00
Emission Wavelength Changed: 3/29/2019 5:20:08 PM, Old: 400.00, New: 405.00
Emission Wavelength Changed: 3/29/2019 5:20:33 PM, Old: 405.00, New: 410.00
Emission Wavelength Changed: 3/29/2019 5:20:58 PM, Old: 410.00, New: 415.00
Emission Wavelength Changed: 3/29/2019 5:21:23 PM, Old: 415.00, New: 420.00
Emission Wavelength Changed: 3/29/2019 5:21:48 PM, Old: 420.00, New: 425.00
Emission Wavelength Changed: 3/29/2019 5:22:12 PM, Old: 425.00, New: 430.00
Emission Wavelength Changed: 3/29/2019 5:22:37 PM, Old: 430.00, New: 435.00
Emission Wavelength Changed: 3/29/2019 5:23:02 PM, Old: 435.00, New: 440.00
Emission Wavelength Changed: 3/29/2019 5:23:27 PM, Old: 440.00, New: 445.00
Emission Wavelength Changed: 3/29/2019 5:23:52 PM, Old: 445.00, New: 450.00
Emission Wavelength Changed: 3/29/2019 5:24:17 PM, Old: 450.00, New: 455.00
Emission Wavelength Changed: 3/29/2019 5:24:42 PM, Old: 455.00, New: 460.00
Emission Wavelength Changed: 3/29/2019 5:25:06 PM, Old: 460.00, New: 465.00
Emission Wavelength Changed: 3/29/2019 5:25:31 PM, Old: 465.00, New: 470.00
Emission Wavelength Changed: 3/29/2019 5:25:56 PM, Old: 470.00, New: 475.00
Emission Wavelength Changed: 3/29/2019 5:26:21 PM, Old: 475.00, New: 480.00
Emission Wavelength Changed: 3/29/2019 5:26:46 PM, Old: 480.00, New: 485.00
Emission Wavelength Changed: 3/29/2019 5:27:11 PM, Old: 485.00, New: 490.00
Emission Wavelength Changed: 3/29/2019 5:27:36 PM, Old: 490.00, New: 495.00
Emission Wavelength Changed: 3/29/2019 5:28:01 PM, Old: 495.00, New: 500.00
Emission Wavelength Changed: 3/29/2019 5:28:25 PM, Old: 500.00, New: 300.00
User Delta Stop Changed: 3/31/2019 11:02:29 AM, Old: 250.00, New: 330.00
Current Method Changed: 3/31/2019 11:57:27 AM, Old:C:\Users\au527274\Documents\FDOM_Kystzonen.FMSW, New:C:\Users\au527274\Documents\FDOM_Kystzonen\FDOM_Kystzonen.FMSW
Scan Control Changed: 3/31/2019 11:57:32 AM, Old:Medium, New:Fast
Data interval: Changed: 3/31/2019 11:57:32 AM, Old:   1.00, New:   2.00
Emission Wavelength Changed: 3/31/2019 11:58:02 AM, Old: 300.00, New: 305.00
Emission Wavelength Changed: 3/31/2019 11:58:17 AM, Old: 305.00, New: 310.00
Emission Wavelength Changed: 3/31/2019 11:58:32 AM, Old: 310.00, New: 315.00
Emission Wavelength Changed: 3/31/2019 11:58:47 AM, Old: 315.00, New: 320.00
Emission Wavelength Changed: 3/31/2019 11:59:02 AM, Old: 320.00, New: 325.00
Emission Wavelength Changed: 3/31/2019 11:59:17 AM, Old: 325.00, New: 330.00
Emission Wavelength Changed: 3/31/2019 11:59:31 AM, Old: 330.00, New: 335.00
Emission Wavelength Changed: 3/31/2019 11:59:46 AM, Old: 335.00, New: 340.00
Emission Wavelength Changed: 3/31/2019 12:00:01 PM, Old: 340.00, New: 345.00
Emission Wavelength Changed: 3/31/2019 12:00:16 PM, Old: 345.00, New: 350.00
Emission Wavelength Changed: 3/31/2019 12:00:31 PM, Old: 350.00, New: 355.00
Emission Wavelength Changed: 3/31/2019 12:00:45 PM, Old: 355.00, New: 360.00
Emission Wavelength Changed: 3/31/2019 12:01:00 PM, Old: 360.00, New: 365.00
Emission Wavelength Changed: 3/31/2019 12:01:15 PM, Old: 365.00, New: 370.00
Emission Wavelength Changed: 3/31/2019 12:01:30 PM, Old: 370.00, New: 375.00
Emission Wavelength Changed: 3/31/2019 12:01:45 PM, Old: 375.00, New: 380.00
Emission Wavelength Changed: 3/31/2019 12:02:00 PM, Old: 380.00, New: 385.00
Emission Wavelength Changed: 3/31/2019 12:02:15 PM, Old: 385.00, New: 390.00
Emission Wavelength Changed: 3/31/2019 12:02:29 PM, Old: 390.00, New: 395.00
Emission Wavelength Changed: 3/31/2019 12:02:44 PM, Old: 395.00, New: 400.00
Emission Wavelength Changed: 3/31/2019 12:02:59 PM, Old: 400.00, New: 405.00
Emission Wavelength Changed: 3/31/2019 12:03:14 PM, Old: 405.00, New: 410.00
Emission Wavelength Changed: 3/31/2019 12:03:29 PM, Old: 410.00, New: 415.00
Emission Wavelength Changed: 3/31/2019 12:03:43 PM, Old: 415.00, New: 420.00
Emission Wavelength Changed: 3/31/2019 12:03:58 PM, Old: 420.00, New: 425.00
Emission Wavelength Changed: 3/31/2019 12:04:13 PM, Old: 425.00, New: 430.00
Emission Wavelength Changed: 3/31/2019 12:04:28 PM, Old: 430.00, New: 435.00
Emission Wavelength Changed: 3/31/2019 12:04:43 PM, Old: 435.00, New: 440.00
Emission Wavelength Changed: 3/31/2019 12:04:58 PM, Old: 440.00, New: 445.00
Emission Wavelength Changed: 3/31/2019 12:05:13 PM, Old: 445.00, New: 450.00
Emission Wavelength Changed: 3/31/2019 12:05:27 PM, Old: 450.00, New: 455.00
Emission Wavelength Changed: 3/31/2019 12:05:42 PM, Old: 455.00, New: 460.00
Emission Wavelength Changed: 3/31/2019 12:05:57 PM, Old: 460.00, New: 465.00
Emission Wavelength Changed: 3/31/2019 12:06:12 PM, Old: 465.00, New: 470.00
